File_no,Source,Catogery,Processed,Probe_Type,Frame_number
158,core,pneumonia,prc,convex,frame13
158,core,pneumonia,prc,convex,frame130
158,core,pneumonia,prc,convex,frame131
158,core,pneumonia,prc,convex,frame132
158,core,pneumonia,prc,convex,frame133
158,core,pneumonia,prc,convex,frame134
158,core,pneumonia,prc,convex,frame135
158,core,pneumonia,prc,convex,frame136
158,core,pneumonia,prc,convex,frame137
158,core,pneumonia,prc,convex,frame138
158,core,pneumonia,prc,convex,frame139
158,core,pneumonia,prc,convex,frame14
158,core,pneumonia,prc,convex,frame140
158,core,pneumonia,prc,convex,frame141
158,core,pneumonia,prc,convex,frame142
158,core,pneumonia,prc,convex,frame143
158,core,pneumonia,prc,convex,frame144
158,core,pneumonia,prc,convex,frame145
158,core,pneumonia,prc,convex,frame146
158,core,pneumonia,prc,convex,frame147
158,core,pneumonia,prc,convex,frame148
158,core,pneumonia,prc,convex,frame149
158,core,pneumonia,prc,convex,frame15
158,core,pneumonia,prc,convex,frame150
158,core,pneumonia,prc,convex,frame151
158,core,pneumonia,prc,convex,frame152
158,core,pneumonia,prc,convex,frame153
158,core,pneumonia,prc,convex,frame154
158,core,pneumonia,prc,convex,frame155
158,core,pneumonia,prc,convex,frame156
158,core,pneumonia,prc,convex,frame157
158,core,pneumonia,prc,convex,frame158
158,core,pneumonia,prc,convex,frame159
158,core,pneumonia,prc,convex,frame16
158,core,pneumonia,prc,convex,frame160
158,core,pneumonia,prc,convex,frame161
158,core,pneumonia,prc,convex,frame162
158,core,pneumonia,prc,convex,frame163
158,core,pneumonia,prc,convex,frame164
158,core,pneumonia,prc,convex,frame165
158,core,pneumonia,prc,convex,frame166
158,core,pneumonia,prc,convex,frame167
158,core,pneumonia,prc,convex,frame168
158,core,pneumonia,prc,convex,frame169
158,core,pneumonia,prc,convex,frame17
158,core,pneumonia,prc,convex,frame170
158,core,pneumonia,prc,convex,frame171
158,core,pneumonia,prc,convex,frame172
158,core,pneumonia,prc,convex,frame173
158,core,pneumonia,prc,convex,frame174
158,core,pneumonia,prc,convex,frame175
158,core,pneumonia,prc,convex,frame176
158,core,pneumonia,prc,convex,frame177
158,core,pneumonia,prc,convex,frame178
158,core,pneumonia,prc,convex,frame179
158,core,pneumonia,prc,convex,frame18
158,core,pneumonia,prc,convex,frame180
158,core,pneumonia,prc,convex,frame19
158,core,pneumonia,prc,convex,frame2
158,core,pneumonia,prc,convex,frame20
158,core,pneumonia,prc,convex,frame21
158,core,pneumonia,prc,convex,frame22
158,core,pneumonia,prc,convex,frame23
158,core,pneumonia,prc,convex,frame24
158,core,pneumonia,prc,convex,frame25
158,core,pneumonia,prc,convex,frame26
158,core,pneumonia,prc,convex,frame27
158,core,pneumonia,prc,convex,frame28
158,core,pneumonia,prc,convex,frame29
158,core,pneumonia,prc,convex,frame3
158,core,pneumonia,prc,convex,frame30
158,core,pneumonia,prc,convex,frame31
158,core,pneumonia,prc,convex,frame32
158,core,pneumonia,prc,convex,frame33
158,core,pneumonia,prc,convex,frame34
158,core,pneumonia,prc,convex,frame35
158,core,pneumonia,prc,convex,frame36
158,core,pneumonia,prc,convex,frame37
158,core,pneumonia,prc,convex,frame38
158,core,pneumonia,prc,convex,frame39
158,core,pneumonia,prc,convex,frame4
158,core,pneumonia,prc,convex,frame40
158,core,pneumonia,prc,convex,frame41
158,core,pneumonia,prc,convex,frame42
158,core,pneumonia,prc,convex,frame43
158,core,pneumonia,prc,convex,frame44
158,core,pneumonia,prc,convex,frame45
158,core,pneumonia,prc,convex,frame46
158,core,pneumonia,prc,convex,frame47
158,core,pneumonia,prc,convex,frame48
158,core,pneumonia,prc,convex,frame49
158,core,pneumonia,prc,convex,frame5
158,core,pneumonia,prc,convex,frame50
158,core,pneumonia,prc,convex,frame51
158,core,pneumonia,prc,convex,frame52
158,core,pneumonia,prc,convex,frame53
158,core,pneumonia,prc,convex,frame54
158,core,pneumonia,prc,convex,frame55
158,core,pneumonia,prc,convex,frame56
158,core,pneumonia,prc,convex,frame57
158,core,pneumonia,prc,convex,frame58
158,core,pneumonia,prc,convex,frame59
158,core,pneumonia,prc,convex,frame6
158,core,pneumonia,prc,convex,frame60
158,core,pneumonia,prc,convex,frame61
158,core,pneumonia,prc,convex,frame62
158,core,pneumonia,prc,convex,frame63
158,core,pneumonia,prc,convex,frame64
158,core,pneumonia,prc,convex,frame65
158,core,pneumonia,prc,convex,frame66
158,core,pneumonia,prc,convex,frame67
158,core,pneumonia,prc,convex,frame68
158,core,pneumonia,prc,convex,frame69
158,core,pneumonia,prc,convex,frame7
158,core,pneumonia,prc,convex,frame70
158,core,pneumonia,prc,convex,frame71
158,core,pneumonia,prc,convex,frame72
158,core,pneumonia,prc,convex,frame73
158,core,pneumonia,prc,convex,frame74
158,core,pneumonia,prc,convex,frame75
158,core,pneumonia,prc,convex,frame76
158,core,pneumonia,prc,convex,frame77
158,core,pneumonia,prc,convex,frame78
158,core,pneumonia,prc,convex,frame79
158,core,pneumonia,prc,convex,frame8
158,core,pneumonia,prc,convex,frame80
158,core,pneumonia,prc,convex,frame81
158,core,pneumonia,prc,convex,frame82
158,core,pneumonia,prc,convex,frame83
158,core,pneumonia,prc,convex,frame84
158,core,pneumonia,prc,convex,frame85
158,core,pneumonia,prc,convex,frame86
158,core,pneumonia,prc,convex,frame87
158,core,pneumonia,prc,convex,frame88
158,core,pneumonia,prc,convex,frame89
158,core,pneumonia,prc,convex,frame9
158,core,pneumonia,prc,convex,frame90
158,core,pneumonia,prc,convex,frame91
158,core,pneumonia,prc,convex,frame92
158,core,pneumonia,prc,convex,frame93
158,core,pneumonia,prc,convex,frame94
158,core,pneumonia,prc,convex,frame95
158,core,pneumonia,prc,convex,frame96
158,core,pneumonia,prc,convex,frame97
158,core,pneumonia,prc,convex,frame98
158,core,pneumonia,prc,convex,frame99
159,core,other,prc,convex,frame0
159,core,other,prc,convex,frame1
159,core,other,prc,convex,frame10
159,core,other,prc,convex,frame100
159,core,other,prc,convex,frame101
159,core,other,prc,convex,frame102
159,core,other,prc,convex,frame103
159,core,other,prc,convex,frame104
159,core,other,prc,convex,frame105
159,core,other,prc,convex,frame106
159,core,other,prc,convex,frame107
159,core,other,prc,convex,frame108
159,core,other,prc,convex,frame109
159,core,other,prc,convex,frame11
159,core,other,prc,convex,frame110
159,core,other,prc,convex,frame111
159,core,other,prc,convex,frame112
159,core,other,prc,convex,frame113
159,core,other,prc,convex,frame114
159,core,other,prc,convex,frame115
159,core,other,prc,convex,frame116
159,core,other,prc,convex,frame117
159,core,other,prc,convex,frame118
159,core,other,prc,convex,frame119
159,core,other,prc,convex,frame12
159,core,other,prc,convex,frame120
159,core,other,prc,convex,frame121
159,core,other,prc,convex,frame122
159,core,other,prc,convex,frame123
159,core,other,prc,convex,frame124
159,core,other,prc,convex,frame125
159,core,other,prc,convex,frame126
159,core,other,prc,convex,frame127
159,core,other,prc,convex,frame128
159,core,other,prc,convex,frame129
159,core,other,prc,convex,frame13
159,core,other,prc,convex,frame130
159,core,other,prc,convex,frame131
159,core,other,prc,convex,frame132
159,core,other,prc,convex,frame133
159,core,other,prc,convex,frame134
159,core,other,prc,convex,frame135
159,core,other,prc,convex,frame136
159,core,other,prc,convex,frame137
159,core,other,prc,convex,frame138
159,core,other,prc,convex,frame139
159,core,other,prc,convex,frame14
159,core,other,prc,convex,frame140
159,core,other,prc,convex,frame141
159,core,other,prc,convex,frame142
159,core,other,prc,convex,frame143
159,core,other,prc,convex,frame144
159,core,other,prc,convex,frame145
159,core,other,prc,convex,frame146
159,core,other,prc,convex,frame147
159,core,other,prc,convex,frame148
159,core,other,prc,convex,frame149
159,core,other,prc,convex,frame15
159,core,other,prc,convex,frame150
159,core,other,prc,convex,frame151
159,core,other,prc,convex,frame152
159,core,other,prc,convex,frame153
159,core,other,prc,convex,frame154
159,core,other,prc,convex,frame155
159,core,other,prc,convex,frame156
159,core,other,prc,convex,frame157
159,core,other,prc,convex,frame158
159,core,other,prc,convex,frame159
159,core,other,prc,convex,frame16
159,core,other,prc,convex,frame160
159,core,other,prc,convex,frame161
159,core,other,prc,convex,frame162
159,core,other,prc,convex,frame163
159,core,other,prc,convex,frame164
159,core,other,prc,convex,frame165
159,core,other,prc,convex,frame166
159,core,other,prc,convex,frame167
159,core,other,prc,convex,frame168
159,core,other,prc,convex,frame169
159,core,other,prc,convex,frame17
159,core,other,prc,convex,frame170
159,core,other,prc,convex,frame171
159,core,other,prc,convex,frame172
159,core,other,prc,convex,frame173
159,core,other,prc,convex,frame174
159,core,other,prc,convex,frame175
159,core,other,prc,convex,frame176
159,core,other,prc,convex,frame177
159,core,other,prc,convex,frame178
159,core,other,prc,convex,frame179
159,core,other,prc,convex,frame18
159,core,other,prc,convex,frame19
159,core,other,prc,convex,frame2
159,core,other,prc,convex,frame20
159,core,other,prc,convex,frame21
159,core,other,prc,convex,frame22
159,core,other,prc,convex,frame23
159,core,other,prc,convex,frame24
159,core,other,prc,convex,frame25
159,core,other,prc,convex,frame26
159,core,other,prc,convex,frame27
159,core,other,prc,convex,frame28
159,core,other,prc,convex,frame29
159,core,other,prc,convex,frame3
159,core,other,prc,convex,frame30
159,core,other,prc,convex,frame31
159,core,other,prc,convex,frame32
159,core,other,prc,convex,frame33
159,core,other,prc,convex,frame34
159,core,other,prc,convex,frame35
159,core,other,prc,convex,frame36
159,core,other,prc,convex,frame37
159,core,other,prc,convex,frame38
159,core,other,prc,convex,frame39
159,core,other,prc,convex,frame4
159,core,other,prc,convex,frame40
159,core,other,prc,convex,frame41
159,core,other,prc,convex,frame42
159,core,other,prc,convex,frame43
159,core,other,prc,convex,frame44
159,core,other,prc,convex,frame45
159,core,other,prc,convex,frame46
159,core,other,prc,convex,frame47
159,core,other,prc,convex,frame48
159,core,other,prc,convex,frame49
159,core,other,prc,convex,frame5
159,core,other,prc,convex,frame50
159,core,other,prc,convex,frame51
159,core,other,prc,convex,frame52
159,core,other,prc,convex,frame53
159,core,other,prc,convex,frame54
159,core,other,prc,convex,frame55
159,core,other,prc,convex,frame56
159,core,other,prc,convex,frame57
159,core,other,prc,convex,frame58
159,core,other,prc,convex,frame59
159,core,other,prc,convex,frame6
159,core,other,prc,convex,frame60
159,core,other,prc,convex,frame61
159,core,other,prc,convex,frame62
159,core,other,prc,convex,frame63
159,core,other,prc,convex,frame64
159,core,other,prc,convex,frame65
159,core,other,prc,convex,frame66
159,core,other,prc,convex,frame67
159,core,other,prc,convex,frame68
159,core,other,prc,convex,frame69
159,core,other,prc,convex,frame7
159,core,other,prc,convex,frame70
159,core,other,prc,convex,frame71
159,core,other,prc,convex,frame72
159,core,other,prc,convex,frame73
159,core,other,prc,convex,frame74
159,core,other,prc,convex,frame75
159,core,other,prc,convex,frame76
159,core,other,prc,convex,frame77
159,core,other,prc,convex,frame78
159,core,other,prc,convex,frame79
159,core,other,prc,convex,frame8
159,core,other,prc,convex,frame80
159,core,other,prc,convex,frame81
159,core,other,prc,convex,frame82
159,core,other,prc,convex,frame83
159,core,other,prc,convex,frame84
159,core,other,prc,convex,frame85
159,core,other,prc,convex,frame86
159,core,other,prc,convex,frame87
159,core,other,prc,convex,frame88
159,core,other,prc,convex,frame89
159,core,other,prc,convex,frame9
159,core,other,prc,convex,frame90
159,core,other,prc,convex,frame91
159,core,other,prc,convex,frame92
159,core,other,prc,convex,frame93
159,core,other,prc,convex,frame94
159,core,other,prc,convex,frame95
159,core,other,prc,convex,frame96
159,core,other,prc,convex,frame97
159,core,other,prc,convex,frame98
159,core,other,prc,convex,frame99
160,core,other,prc,convex,frame0
160,core,other,prc,convex,frame1
160,core,other,prc,convex,frame10
160,core,other,prc,convex,frame100
160,core,other,prc,convex,frame101
160,core,other,prc,convex,frame102
160,core,other,prc,convex,frame103
160,core,other,prc,convex,frame104
160,core,other,prc,convex,frame105
160,core,other,prc,convex,frame106
160,core,other,prc,convex,frame107
160,core,other,prc,convex,frame108
160,core,other,prc,convex,frame109
160,core,other,prc,convex,frame11
160,core,other,prc,convex,frame110
160,core,other,prc,convex,frame111
160,core,other,prc,convex,frame112
160,core,other,prc,convex,frame113
160,core,other,prc,convex,frame114
160,core,other,prc,convex,frame115
160,core,other,prc,convex,frame116
160,core,other,prc,convex,frame117
160,core,other,prc,convex,frame118
160,core,other,prc,convex,frame119
160,core,other,prc,convex,frame12
160,core,other,prc,convex,frame120
160,core,other,prc,convex,frame121
160,core,other,prc,convex,frame122
160,core,other,prc,convex,frame123
160,core,other,prc,convex,frame124
160,core,other,prc,convex,frame125
160,core,other,prc,convex,frame126
160,core,other,prc,convex,frame127
160,core,other,prc,convex,frame128
160,core,other,prc,convex,frame129
160,core,other,prc,convex,frame13
160,core,other,prc,convex,frame130
160,core,other,prc,convex,frame131
160,core,other,prc,convex,frame132
160,core,other,prc,convex,frame133
160,core,other,prc,convex,frame134
160,core,other,prc,convex,frame135
160,core,other,prc,convex,frame136
160,core,other,prc,convex,frame137
160,core,other,prc,convex,frame138
160,core,other,prc,convex,frame139
160,core,other,prc,convex,frame14
160,core,other,prc,convex,frame140
160,core,other,prc,convex,frame141
160,core,other,prc,convex,frame142
160,core,other,prc,convex,frame143
160,core,other,prc,convex,frame144
160,core,other,prc,convex,frame145
160,core,other,prc,convex,frame146
160,core,other,prc,convex,frame147
160,core,other,prc,convex,frame148
160,core,other,prc,convex,frame149
160,core,other,prc,convex,frame15
160,core,other,prc,convex,frame150
160,core,other,prc,convex,frame151
160,core,other,prc,convex,frame152
160,core,other,prc,convex,frame153
160,core,other,prc,convex,frame154
160,core,other,prc,convex,frame155
160,core,other,prc,convex,frame156
160,core,other,prc,convex,frame157
160,core,other,prc,convex,frame158
160,core,other,prc,convex,frame159
160,core,other,prc,convex,frame16
160,core,other,prc,convex,frame160
160,core,other,prc,convex,frame161
160,core,other,prc,convex,frame162
160,core,other,prc,convex,frame163
160,core,other,prc,convex,frame164
160,core,other,prc,convex,frame165
160,core,other,prc,convex,frame166
160,core,other,prc,convex,frame167
160,core,other,prc,convex,frame168
160,core,other,prc,convex,frame169
160,core,other,prc,convex,frame17
160,core,other,prc,convex,frame170
160,core,other,prc,convex,frame171
160,core,other,prc,convex,frame172
160,core,other,prc,convex,frame173
160,core,other,prc,convex,frame174
160,core,other,prc,convex,frame175
160,core,other,prc,convex,frame176
160,core,other,prc,convex,frame177
160,core,other,prc,convex,frame178
160,core,other,prc,convex,frame179
160,core,other,prc,convex,frame18
160,core,other,prc,convex,frame19
160,core,other,prc,convex,frame2
160,core,other,prc,convex,frame20
160,core,other,prc,convex,frame21
160,core,other,prc,convex,frame22
160,core,other,prc,convex,frame23
160,core,other,prc,convex,frame24
160,core,other,prc,convex,frame25
160,core,other,prc,convex,frame26
160,core,other,prc,convex,frame27
